stem,split,group_id,source,visible,infrared,depth,label,num_objects,classes
shuming_758_00000371,val,627,shuming_png,shuming_758_00000371.png,shuming_758_00000371.png,shuming_758_00000371.png,shuming_758_00000371.txt,1,7
shuming_759_00000234,val,628,shuming_png,shuming_759_00000234.png,shuming_759_00000234.png,shuming_759_00000234.png,shuming_759_00000234.txt,1,7
shuming_763_00000009,train,629,shuming_png,shuming_763_00000009.png,shuming_763_00000009.png,shuming_763_00000009.png,shuming_763_00000009.txt,3,0;4
shuming_765_00000301,train,630,shuming_png,shuming_765_00000301.png,shuming_765_00000301.png,shuming_765_00000301.png,shuming_765_00000301.txt,12,0;4;8;9
shuming_767_00000426,val,631,shuming_png,shuming_767_00000426.png,shuming_767_00000426.png,shuming_767_00000426.png,shuming_767_00000426.txt,11,0;8;9
shuming_769_00000187,train,632,shuming_png,shuming_769_00000187.png,shuming_769_00000187.png,shuming_769_00000187.png,shuming_769_00000187.txt,6,0;1
shuming_770_00000007,train,633,shuming_png,shuming_770_00000007.png,shuming_770_00000007.png,shuming_770_00000007.png,shuming_770_00000007.txt,7,0;1
shuming_774_00000273,train,634,shuming_png,shuming_774_00000273.png,shuming_774_00000273.png,shuming_774_00000273.png,shuming_774_00000273.txt,6,0;4;6;8
shuming_779_00000254,val,635,shuming_png,shuming_779_00000254.png,shuming_779_00000254.png,shuming_779_00000254.png,shuming_779_00000254.txt,7,0;4;6;8
shuming_780_00000323,train,636,shuming_png,shuming_780_00000323.png,shuming_780_00000323.png,shuming_780_00000323.png,shuming_780_00000323.txt,7,0;4;6;8
shuming_783_00000248,train,637,shuming_png,shuming_783_00000248.png,shuming_783_00000248.png,shuming_783_00000248.png,shuming_783_00000248.txt,3,0;3
shuming_785_00000079,train,638,shuming_png,shuming_785_00000079.png,shuming_785_00000079.png,shuming_785_00000079.png,shuming_785_00000079.txt,3,4;8
shuming_790_00000023,train,639,shuming_png,shuming_790_00000023.png,shuming_790_00000023.png,shuming_790_00000023.png,shuming_790_00000023.txt,3,3;4
shuming_793_00000117,train,640,shuming_png,shuming_793_00000117.png,shuming_793_00000117.png,shuming_793_00000117.png,shuming_793_00000117.txt,3,4;8
shuming_803_00000317,train,641,shuming_png,shuming_803_00000317.png,shuming_803_00000317.png,shuming_803_00000317.png,shuming_803_00000317.txt,8,0;3
shuming_808_00000046,train,642,shuming_png,shuming_808_00000046.png,shuming_808_00000046.png,shuming_808_00000046.png,shuming_808_00000046.txt,3,0;3
shuming_810_00000222,train,643,shuming_png,shuming_810_00000222.png,shuming_810_00000222.png,shuming_810_00000222.png,shuming_810_00000222.txt,4,0;3
shuming_813_00000275,val,644,shuming_png,shuming_813_00000275.png,shuming_813_00000275.png,shuming_813_00000275.png,shuming_813_00000275.txt,2,4;6
shuming_814_00000194,train,645,shuming_png,shuming_814_00000194.png,shuming_814_00000194.png,shuming_814_00000194.png,shuming_814_00000194.txt,1,4
shuming_815_00000038,train,646,shuming_png,shuming_815_00000038.png,shuming_815_00000038.png,shuming_815_00000038.png,shuming_815_00000038.txt,2,4;6
shuming_823_00000017,train,647,shuming_png,shuming_823_00000017.png,shuming_823_00000017.png,shuming_823_00000017.png,shuming_823_00000017.txt,3,4
shuming_825_00000172,val,648,shuming_png,shuming_825_00000172.png,shuming_825_00000172.png,shuming_825_00000172.png,shuming_825_00000172.txt,4,0;4
shuming_826_00000213,train,649,shuming_png,shuming_826_00000213.png,shuming_826_00000213.png,shuming_826_00000213.png,shuming_826_00000213.txt,5,0;4
shuming_829_00000328,train,650,shuming_png,shuming_829_00000328.png,shuming_829_00000328.png,shuming_829_00000328.png,shuming_829_00000328.txt,1,9
shuming_830_00000326,train,651,shuming_png,shuming_830_00000326.png,shuming_830_00000326.png,shuming_830_00000326.png,shuming_830_00000326.txt,1,9
shuming_831_00000084,train,652,shuming_png,shuming_831_00000084.png,shuming_831_00000084.png,shuming_831_00000084.png,shuming_831_00000084.txt,1,9
shuming_837_00000121,train,653,shuming_png,shuming_837_00000121.png,shuming_837_00000121.png,shuming_837_00000121.png,shuming_837_00000121.txt,4,0;2
shuming_838_00000381,val,654,shuming_png,shuming_838_00000381.png,shuming_838_00000381.png,shuming_838_00000381.png,shuming_838_00000381.txt,5,0;2
shuming_839_00000041,train,655,shuming_png,shuming_839_00000041.png,shuming_839_00000041.png,shuming_839_00000041.png,shuming_839_00000041.txt,5,0;2
shuming_842_00000030,train,656,shuming_png,shuming_842_00000030.png,shuming_842_00000030.png,shuming_842_00000030.png,shuming_842_00000030.txt,2,4
shuming_843_00000266,train,657,shuming_png,shuming_843_00000266.png,shuming_843_00000266.png,shuming_843_00000266.png,shuming_843_00000266.txt,3,4;6
shuming_862_00000056,val,658,shuming_png,shuming_862_00000056.png,shuming_862_00000056.png,shuming_862_00000056.png,shuming_862_00000056.txt,2,4
shuming_864_00000195,train,659,shuming_png,shuming_864_00000195.png,shuming_864_00000195.png,shuming_864_00000195.png,shuming_864_00000195.txt,2,4
shuming_888_00000023,train,660,shuming_png,shuming_888_00000023.png,shuming_888_00000023.png,shuming_888_00000023.png,shuming_888_00000023.txt,6,0;3
shuming_890_00000342,val,661,shuming_png,shuming_890_00000342.png,shuming_890_00000342.png,shuming_890_00000342.png,shuming_890_00000342.txt,7,0;3
shuming_891_00000073,val,662,shuming_png,shuming_891_00000073.png,shuming_891_00000073.png,shuming_891_00000073.png,shuming_891_00000073.txt,6,0;3
shuming_892_00000065,train,663,shuming_png,shuming_892_00000065.png,shuming_892_00000065.png,shuming_892_00000065.png,shuming_892_00000065.txt,5,0;3
shuming_894_00000011,train,664,shuming_png,shuming_894_00000011.png,shuming_894_00000011.png,shuming_894_00000011.png,shuming_894_00000011.txt,7,0;3;7
shuming_900_00000241,train,665,shuming_png,shuming_900_00000241.png,shuming_900_00000241.png,shuming_900_00000241.png,shuming_900_00000241.txt,7,0;3
shuming_901_00000019,val,666,shuming_png,shuming_901_00000019.png,shuming_901_00000019.png,shuming_901_00000019.png,shuming_901_00000019.txt,6,0;3
shuming_909_00000270,train,667,shuming_png,shuming_909_00000270.png,shuming_909_00000270.png,shuming_909_00000270.png,shuming_909_00000270.txt,6,0;3
shuming_910_00000290,val,668,shuming_png,shuming_910_00000290.png,shuming_910_00000290.png,shuming_910_00000290.png,shuming_910_00000290.txt,7,0;3
shuming_911_00000162,val,669,shuming_png,shuming_911_00000162.png,shuming_911_00000162.png,shuming_911_00000162.png,shuming_911_00000162.txt,7,0;3
shuming_917_00000223,train,670,shuming_png,shuming_917_00000223.png,shuming_917_00000223.png,shuming_917_00000223.png,shuming_917_00000223.txt,7,0;3
shuming_921_00000342,train,671,shuming_png,shuming_921_00000342.png,shuming_921_00000342.png,shuming_921_00000342.png,shuming_921_00000342.txt,2,0
shuming_924_00000267,train,672,shuming_png,shuming_924_00000267.png,shuming_924_00000267.png,shuming_924_00000267.png,shuming_924_00000267.txt,2,0
shuming_969_00000275,train,673,shuming_png,shuming_969_00000275.png,shuming_969_00000275.png,shuming_969_00000275.png,shuming_969_00000275.txt,7,0
shuming_980_00000394,val,674,shuming_png,shuming_980_00000394.png,shuming_980_00000394.png,shuming_980_00000394.png,shuming_980_00000394.txt,1,9
shuming_985_00000020,train,675,shuming_png,shuming_985_00000020.png,shuming_985_00000020.png,shuming_985_00000020.png,shuming_985_00000020.txt,7,1;2
shuming_987_00000275,val,676,shuming_png,shuming_987_00000275.png,shuming_987_00000275.png,shuming_987_00000275.png,shuming_987_00000275.txt,6,1;2
shuming_988_00000288,train,677,shuming_png,shuming_988_00000288.png,shuming_988_00000288.png,shuming_988_00000288.png,shuming_988_00000288.txt,4,1;2
shuming_989_00000171,train,678,shuming_png,shuming_989_00000171.png,shuming_989_00000171.png,shuming_989_00000171.png,shuming_989_00000171.txt,8,1;2
shuming_1001_00000447,val,679,shuming_png,shuming_1001_00000447.png,shuming_1001_00000447.png,shuming_1001_00000447.png,shuming_1001_00000447.txt,13,2
shuming_1005_00000004,train,680,shuming_png,shuming_1005_00000004.png,shuming_1005_00000004.png,shuming_1005_00000004.png,shuming_1005_00000004.txt,20,2
shuming_1007_00000230,train,681,shuming_png,shuming_1007_00000230.png,shuming_1007_00000230.png,shuming_1007_00000230.png,shuming_1007_00000230.txt,24,2
shuming_1013_00000065,train,682,shuming_png,shuming_1013_00000065.png,shuming_1013_00000065.png,shuming_1013_00000065.png,shuming_1013_00000065.txt,7,2
shuming_1018_00000294,train,683,shuming_png,shuming_1018_00000294.png,shuming_1018_00000294.png,shuming_1018_00000294.png,shuming_1018_00000294.txt,12,2
shuming_1022_00000429,val,684,shuming_png,shuming_1022_00000429.png,shuming_1022_00000429.png,shuming_1022_00000429.png,shuming_1022_00000429.txt,4,2;4
shuming_1027_00000268,train,685,shuming_png,shuming_1027_00000268.png,shuming_1027_00000268.png,shuming_1027_00000268.png,shuming_1027_00000268.txt,1,2
shuming_1028_00000411,train,686,shuming_png,shuming_1028_00000411.png,shuming_1028_00000411.png,shuming_1028_00000411.png,shuming_1028_00000411.txt,6,2;4
shuming_1029_00000248,train,687,shuming_png,shuming_1029_00000248.png,shuming_1029_00000248.png,shuming_1029_00000248.png,shuming_1029_00000248.txt,3,2
shuming_1031_00000312,train,688,shuming_png,shuming_1031_00000312.png,shuming_1031_00000312.png,shuming_1031_00000312.png,shuming_1031_00000312.txt,2,2
shuming_1037_00000263,val,689,shuming_png,shuming_1037_00000263.png,shuming_1037_00000263.png,shuming_1037_00000263.png,shuming_1037_00000263.txt,6,0;4
shuming_1038_00000223,train,690,shuming_png,shuming_1038_00000223.png,shuming_1038_00000223.png,shuming_1038_00000223.png,shuming_1038_00000223.txt,1,2
shuming_1040_00000267,train,691,shuming_png,shuming_1040_00000267.png,shuming_1040_00000267.png,shuming_1040_00000267.png,shuming_1040_00000267.txt,4,0
shuming_1041_00000343,val,692,shuming_png,shuming_1041_00000343.png,shuming_1041_00000343.png,shuming_1041_00000343.png,shuming_1041_00000343.txt,2,2
shuming_1042_00000215,val,693,shuming_png,shuming_1042_00000215.png,shuming_1042_00000215.png,shuming_1042_00000215.png,shuming_1042_00000215.txt,2,2
shuming_1045_00000017,train,694,shuming_png,shuming_1045_00000017.png,shuming_1045_00000017.png,shuming_1045_00000017.png,shuming_1045_00000017.txt,4,2
shuming_1049_00000372,train,695,shuming_png,shuming_1049_00000372.png,shuming_1049_00000372.png,shuming_1049_00000372.png,shuming_1049_00000372.txt,5,2
shuming_1062_00000100,train,696,shuming_png,shuming_1062_00000100.png,shuming_1062_00000100.png,shuming_1062_00000100.png,shuming_1062_00000100.txt,6,2
shuming_1063_00000147,val,697,shuming_png,shuming_1063_00000147.png,shuming_1063_00000147.png,shuming_1063_00000147.png,shuming_1063_00000147.txt,10,2
shuming_1064_00000087,train,698,shuming_png,shuming_1064_00000087.png,shuming_1064_00000087.png,shuming_1064_00000087.png,shuming_1064_00000087.txt,9,2
shuming_1069_00000322,train,699,shuming_png,shuming_1069_00000322.png,shuming_1069_00000322.png,shuming_1069_00000322.png,shuming_1069_00000322.txt,11,2
shuming_1071_00000007,val,700,shuming_png,shuming_1071_00000007.png,shuming_1071_00000007.png,shuming_1071_00000007.png,shuming_1071_00000007.txt,8,2
shuming_1074_00000208,train,701,shuming_png,shuming_1074_00000208.png,shuming_1074_00000208.png,shuming_1074_00000208.png,shuming_1074_00000208.txt,7,2
shuming_1075_00000273,val,702,shuming_png,shuming_1075_00000273.png,shuming_1075_00000273.png,shuming_1075_00000273.png,shuming_1075_00000273.txt,4,2
shuming_1076_00000257,train,703,shuming_png,shuming_1076_00000257.png,shuming_1076_00000257.png,shuming_1076_00000257.png,shuming_1076_00000257.txt,6,2
shuming_1078_00000211,train,704,shuming_png,shuming_1078_00000211.png,shuming_1078_00000211.png,shuming_1078_00000211.png,shuming_1078_00000211.txt,4,2
shuming_1079_00000233,train,705,shuming_png,shuming_1079_00000233.png,shuming_1079_00000233.png,shuming_1079_00000233.png,shuming_1079_00000233.txt,7,0;2
shuming_1080_00000016,train,706,shuming_png,shuming_1080_00000016.png,shuming_1080_00000016.png,shuming_1080_00000016.png,shuming_1080_00000016.txt,5,0;2
shuming_1083_00000254,train,707,shuming_png,shuming_1083_00000254.png,shuming_1083_00000254.png,shuming_1083_00000254.png,shuming_1083_00000254.txt,5,2
shuming_1085_00000369,train,708,shuming_png,shuming_1085_00000369.png,shuming_1085_00000369.png,shuming_1085_00000369.png,shuming_1085_00000369.txt,3,2
shuming_1087_00000279,val,709,shuming_png,shuming_1087_00000279.png,shuming_1087_00000279.png,shuming_1087_00000279.png,shuming_1087_00000279.txt,4,2
shuming_1093_00000194,train,710,shuming_png,shuming_1093_00000194.png,shuming_1093_00000194.png,shuming_1093_00000194.png,shuming_1093_00000194.txt,2,2
shuming_1094_00000385,train,711,shuming_png,shuming_1094_00000385.png,shuming_1094_00000385.png,shuming_1094_00000385.png,shuming_1094_00000385.txt,1,2
shuming_1095_00000237,train,712,shuming_png,shuming_1095_00000237.png,shuming_1095_00000237.png,shuming_1095_00000237.png,shuming_1095_00000237.txt,1,2
shuming_1096_00000023,train,713,shuming_png,shuming_1096_00000023.png,shuming_1096_00000023.png,shuming_1096_00000023.png,shuming_1096_00000023.txt,1,2
shuming_1101_00000011,train,714,shuming_png,shuming_1101_00000011.png,shuming_1101_00000011.png,shuming_1101_00000011.png,shuming_1101_00000011.txt,5,2
shuming_1102_00000132,val,715,shuming_png,shuming_1102_00000132.png,shuming_1102_00000132.png,shuming_1102_00000132.png,shuming_1102_00000132.txt,8,2
shuming_1114_00000182,train,716,shuming_png,shuming_1114_00000182.png,shuming_1114_00000182.png,shuming_1114_00000182.png,shuming_1114_00000182.txt,3,2
shuming_1115_00000363,train,717,shuming_png,shuming_1115_00000363.png,shuming_1115_00000363.png,shuming_1115_00000363.png,shuming_1115_00000363.txt,3,2
shuming_1116_00000046,train,718,shuming_png,shuming_1116_00000046.png,shuming_1116_00000046.png,shuming_1116_00000046.png,shuming_1116_00000046.txt,3,2
shuming_1117_00000043,train,719,shuming_png,shuming_1117_00000043.png,shuming_1117_00000043.png,shuming_1117_00000043.png,shuming_1117_00000043.txt,2,2
shuming_1118_00000222,train,720,shuming_png,shuming_1118_00000222.png,shuming_1118_00000222.png,shuming_1118_00000222.png,shuming_1118_00000222.txt,1,2
shuming_1119_00000005,val,721,shuming_png,shuming_1119_00000005.png,shuming_1119_00000005.png,shuming_1119_00000005.png,shuming_1119_00000005.txt,2,2
shuming_1132_00000385,train,722,shuming_png,shuming_1132_00000385.png,shuming_1132_00000385.png,shuming_1132_00000385.png,shuming_1132_00000385.txt,5,0;2
shuming_1133_00000288,val,723,shuming_png,shuming_1133_00000288.png,shuming_1133_00000288.png,shuming_1133_00000288.png,shuming_1133_00000288.txt,1,2
shuming_1135_00000213,val,724,shuming_png,shuming_1135_00000213.png,shuming_1135_00000213.png,shuming_1135_00000213.png,shuming_1135_00000213.txt,1,2
shuming_1140_00000084,train,725,shuming_png,shuming_1140_00000084.png,shuming_1140_00000084.png,shuming_1140_00000084.png,shuming_1140_00000084.txt,1,2
shuming_1143_00000368,val,726,shuming_png,shuming_1143_00000368.png,shuming_1143_00000368.png,shuming_1143_00000368.png,shuming_1143_00000368.txt,6,2
shuming_1145_00000074,val,727,shuming_png,shuming_1145_00000074.png,shuming_1145_00000074.png,shuming_1145_00000074.png,shuming_1145_00000074.txt,1,2
shuming_1148_00000041,train,728,shuming_png,shuming_1148_00000041.png,shuming_1148_00000041.png,shuming_1148_00000041.png,shuming_1148_00000041.txt,1,2
shuming_1152_00000389,train,729,shuming_png,shuming_1152_00000389.png,shuming_1152_00000389.png,shuming_1152_00000389.png,shuming_1152_00000389.txt,3,2
shuming_1157_00000010,val,730,shuming_png,shuming_1157_00000010.png,shuming_1157_00000010.png,shuming_1157_00000010.png,shuming_1157_00000010.txt,3,2
shuming_1159_00000050,train,731,shuming_png,shuming_1159_00000050.png,shuming_1159_00000050.png,shuming_1159_00000050.png,shuming_1159_00000050.txt,5,2
shuming_1160_00000019,train,732,shuming_png,shuming_1160_00000019.png,shuming_1160_00000019.png,shuming_1160_00000019.png,shuming_1160_00000019.txt,6,2
shuming_1161_00000200,train,733,shuming_png,shuming_1161_00000200.png,shuming_1161_00000200.png,shuming_1161_00000200.png,shuming_1161_00000200.txt,1,2
shuming_1169_00000086,train,734,shuming_png,shuming_1169_00000086.png,shuming_1169_00000086.png,shuming_1169_00000086.png,shuming_1169_00000086.txt,1,2
shuming_1171_00000198,train,735,shuming_png,shuming_1171_00000198.png,shuming_1171_00000198.png,shuming_1171_00000198.png,shuming_1171_00000198.txt,1,2
shuming_1173_00000032,train,736,shuming_png,shuming_1173_00000032.png,shuming_1173_00000032.png,shuming_1173_00000032.png,shuming_1173_00000032.txt,1,2
shuming_1177_00000343,train,737,shuming_png,shuming_1177_00000343.png,shuming_1177_00000343.png,shuming_1177_00000343.png,shuming_1177_00000343.txt,4,2
shuming_1178_00000011,val,738,shuming_png,shuming_1178_00000011.png,shuming_1178_00000011.png,shuming_1178_00000011.png,shuming_1178_00000011.txt,3,2
shuming_1180_00000231,val,739,shuming_png,shuming_1180_00000231.png,shuming_1180_00000231.png,shuming_1180_00000231.png,shuming_1180_00000231.txt,4,2
shuming_1186_00000156,train,740,shuming_png,shuming_1186_00000156.png,shuming_1186_00000156.png,shuming_1186_00000156.png,shuming_1186_00000156.txt,4,2
